path,bytes_uncompressed,over_2mb,crawl_window_bytes,body_start_byte,h1_pos_byte,h1_in_first_2mb,top20_byte_cutoff,h1_in_top20_html,top20_body_byte_cutoff,h1_in_top20_body,uniqueness_marker,uniqueness_pos_byte,uniqueness_in_first_2mb,uniqueness_in_top20_html,uniqueness_in_top20_body
facility/bonnie-brae-skilled-nursing-los-angeles-ca-90057-h479c1/index.html,6172,false,6172,859,946,true,1234,true,1921,true,Facility Data Signals,922,true,true,true
facility/bonterra-transitional-care-rehabilitation-east-point-ga-30344-1luqoa/index.html,6296,false,6296,943,1030,true,1259,true,2013,true,Facility Data Signals,1006,true,true,true
facility/booker-hospital-district-dba-twin-oaks-manor-booker-tx-79005-n7393b/index.html,6173,false,6173,912,999,true,1234,true,1964,true,Facility Data Signals,975,true,true,true
facility/booker-t-washington-skilled-nursing-and-rehabilita-shreveport-la-71106-1amdzf5/index.html,6393,false,6393,967,1054,true,1278,true,2052,true,Facility Data Signals,1030,true,true,true
facility/boonespring-transitional-care-center-llc-union-ky-41091-omgw5y/index.html,6146,false,6146,884,971,true,1229,true,1936,true,Facility Data Signals,947,true,true,true
facility/borderview-rehab-living-ctr-van-buren-me-4785-1nc7cel/index.html,6067,false,6067,864,951,true,1213,true,1904,true,Facility Data Signals,927,true,true,true
facility/borger-healthcare-center-borger-tx-79007-1bdhnsy/index.html,5917,false,5917,805,892,true,1183,true,1827,true,Facility Data Signals,868,true,true,true
facility/boro-park-center-for-rehabilitation-and-healthcare-brooklyn-ny-11219-y99jnr/index.html,6321,false,6321,951,1038,true,1264,true,2025,true,Facility Data Signals,1014,true,true,true
facility/bostick-nursing-center-milledgeville-ga-31061-pmhayf/index.html,6095,false,6095,845,932,true,1219,true,1895,true,Facility Data Signals,908,true,true,true
facility/boston-home-inc-the-boston-ma-2124-1vhszij/index.html,6031,false,6031,799,886,true,1206,true,1845,true,Facility Data Signals,862,true,true,true
facility/bostonian-nursing-care-rehabilitation-ctr-the-dorchester-ma-2122-uhlpi2/index.html,6454,false,6454,972,1059,true,1290,true,2068,true,Facility Data Signals,1035,true,true,true
facility/boswell-transitional-care-of-cascadia-sun-city-az-85351-zbx8t2/index.html,6172,false,6172,885,972,true,1234,true,1942,true,Facility Data Signals,948,true,true,true
facility/bothell-health-care-bothell-wa-98021-ywnj3i/index.html,5978,false,5978,791,878,true,1195,true,1828,true,Facility Data Signals,854,true,true,true
facility/botkin-care-and-rehab-wellington-ks-67152-rbbf2q/index.html,5997,false,5997,818,905,true,1199,true,1853,true,Facility Data Signals,881,true,true,true
facility/boulder-canyon-health-and-rehabilitation-boulder-co-80303-4kzazj/index.html,6184,false,6184,894,981,true,1236,true,1952,true,Facility Data Signals,957,true,true,true
facility/boulder-city-hospital-snf-boulder-city-nv-89005-2eluhu/index.html,6083,false,6083,852,939,true,1216,true,1898,true,Facility Data Signals,915,true,true,true
facility/boulder-creek-post-acute-poway-ca-92064-1vvlbx7/index.html,5995,false,5995,803,890,true,1199,true,1841,true,Facility Data Signals,866,true,true,true
facility/boulder-park-terrace-charlevoix-mi-49720-15c0zs5/index.html,6020,false,6020,816,903,true,1204,true,1856,true,Facility Data Signals,879,true,true,true
facility/boulder-post-acute-boulder-co-80304-5iu4wq/index.html,5912,false,5912,784,871,true,1182,true,1809,true,Facility Data Signals,847,true,true,true
facility/boulevard-rehabilitation-center-boynton-beach-fl-33435-mehtu2/index.html,6205,false,6205,890,977,true,1241,true,1953,true,Facility Data Signals,953,true,true,true
facility/boulevard-temple-care-center-llc-detroit-mi-48208-midu2o/index.html,6115,false,6115,858,945,true,1223,true,1909,true,Facility Data Signals,921,true,true,true
facility/boundary-county-nursing-home-bonners-ferry-id-83805-1jdqh65/index.html,6136,false,6136,874,961,true,1227,true,1926,true,Facility Data Signals,937,true,true,true
facility/boundary-waters-care-center-ely-mn-55731-2fou39/index.html,5963,false,5963,802,889,true,1192,true,1834,true,Facility Data Signals,865,true,true,true
facility/bourbon-heights-nursing-home-paris-ky-40361-1icat6y/index.html,6010,false,6010,821,908,true,1202,true,1858,true,Facility Data Signals,884,true,true,true
facility/bourne-manor-extended-care-facility-bourne-ma-2532-y3mjch/index.html,6197,false,6197,866,953,true,1239,true,1932,true,Facility Data Signals,929,true,true,true
facility/bowdle-nursing-home-bowdle-sd-57428-cvpcfs/index.html,5979,false,5979,786,873,true,1195,true,1824,true,Facility Data Signals,849,true,true,true
facility/bowerston-hills-nursing-rehabilitation-bowerston-oh-44695-130kmhs/index.html,6205,false,6205,923,1010,true,1241,true,1979,true,Facility Data Signals,986,true,true,true
facility/bowling-green-health-rehabilitation-center-bowling-green-va-22427-13szvnu/index.html,6401,false,6401,971,1058,true,1280,true,2057,true,Facility Data Signals,1034,true,true,true
facility/bowling-green-manor-bowling-green-oh-43402-1z7a32/index.html,5996,false,5996,827,914,true,1199,true,1860,true,Facility Data Signals,890,true,true,true
facility/bowling-green-nursing-and-rehabilitation-center-bowling-green-ky-42104-1rfgqa7/index.html,6408,false,6408,972,1059,true,1281,true,2059,true,Facility Data Signals,1035,true,true,true
facility/boyce-manor-nursing-home-holdenville-ok-74848-1wnss6b/index.html,6090,false,6090,843,930,true,1218,true,1892,true,Facility Data Signals,906,true,true,true
facility/boyd-nursing-and-rehabilitation-ashland-ky-41102-1nnk45/index.html,6085,false,6085,849,936,true,1217,true,1896,true,Facility Data Signals,912,true,true,true
facility/boynton-beach-rehabilitation-center-boynton-beach-fl-33436-10ehq7c/index.html,6248,false,6248,911,998,true,1249,true,1978,true,Facility Data Signals,974,true,true,true
facility/bradbury-commons-ponca-city-ok-74604-1m6jxbd/index.html,5970,false,5970,796,883,true,1194,true,1830,true,Facility Data Signals,859,true,true,true
facility/braden-river-rehabilitation-center-llc-bradenton-fl-34208-rpyq8p/index.html,6193,false,6193,897,984,true,1238,true,1956,true,Facility Data Signals,960,true,true,true
facility/bradford-ecumenical-home-inc-bradford-pa-16701-1hoei8t/index.html,6157,false,6157,850,937,true,1231,true,1911,true,Facility Data Signals,913,true,true,true
facility/bradford-heights-nursing-rehabilitation-hopkinsville-ky-42240-rmma8s/index.html,6340,false,6340,948,1035,true,1268,true,2026,true,Facility Data Signals,1011,true,true,true
facility/bradford-hills-nursing-rehabilitation-center-troy-pa-16947-16b7afe/index.html,6274,false,6274,922,1009,true,1254,true,1992,true,Facility Data Signals,985,true,true,true
facility/bradford-house-nursing-and-rehab-llc-bentonville-ar-72712-arenzk/index.html,6245,false,6245,906,993,true,1249,true,1973,true,Facility Data Signals,969,true,true,true
facility/bradford-manor-bradford-pa-16701-1ed1rtx/index.html,5968,false,5968,776,863,true,1193,true,1814,true,Facility Data Signals,839,true,true,true
facility/bradford-place-care-center-hamilton-oh-45013-6w9n1q/index.html,5981,false,5981,827,914,true,1196,true,1857,true,Facility Data Signals,890,true,true,true
facility/bradford-square-nursing-and-rehabilitation-center-frankfort-ky-40601-1hdpr6r/index.html,6344,false,6344,954,1041,true,1268,true,2032,true,Facility Data Signals,1017,true,true,true
facility/bradford-village-healthcare-center-edmond-ok-73034-zyax4h/index.html,6085,false,6085,857,944,true,1217,true,1902,true,Facility Data Signals,920,true,true,true
facility/bradley-court-el-cajon-ca-92021-1xt6qln/index.html,5914,false,5914,769,856,true,1182,true,1798,true,Facility Data Signals,832,true,true,true
facility/bradley-creek-health-center-wilmington-nc-28403-1i35rex/index.html,6216,false,6216,857,944,true,1243,true,1928,true,Facility Data Signals,920,true,true,true
facility/bradley-estates-nursing-and-rehab-llc-milwaukee-wi-53223-17dzyoo/index.html,6217,false,6217,895,982,true,1243,true,1959,true,Facility Data Signals,958,true,true,true
facility/bradley-health-care-rehab-cleveland-tn-37312-9zm4bx/index.html,6113,false,6113,858,945,true,1222,true,1909,true,Facility Data Signals,921,true,true,true
facility/bradley-home-infirmary-pavilion-meriden-ct-6451-kmg2ry/index.html,6124,false,6124,851,938,true,1224,true,1905,true,Facility Data Signals,914,true,true,true
facility/brady-west-rehab-nursing-brady-tx-76825-1r7cnxm/index.html,5942,false,5942,822,909,true,1188,true,1846,true,Facility Data Signals,885,true,true,true
facility/brandel-health-and-rehab-northbrook-il-60062-4imopx/index.html,6068,false,6068,835,922,true,1213,true,1881,true,Facility Data Signals,898,true,true,true
facility/brandenburg-nursing-and-rehabilitation-center-brandenburg-ky-40108-z62z50/index.html,6341,false,6341,947,1034,true,1268,true,2025,true,Facility Data Signals,1010,true,true,true
facility/brandon-court-brandon-ms-39042-177mpvx/index.html,5914,false,5914,763,850,true,1182,true,1793,true,Facility Data Signals,826,true,true,true
facility/brandon-nursing-and-rehabilitation-center-brandon-ms-39042-1nv68lb/index.html,6254,false,6254,903,990,true,1250,true,1973,true,Facility Data Signals,966,true,true,true
facility/brandon-oaks-nursing-and-rehabilitation-center-roanoke-va-24018-pj3z4g/index.html,6262,false,6262,924,1011,true,1252,true,1991,true,Facility Data Signals,987,true,true,true
facility/brandon-woods-of-dartmouth-south-dartmouth-ma-2748-y3shya/index.html,6288,false,6288,884,971,true,1257,true,1964,true,Facility Data Signals,947,true,true,true
facility/brandon-woods-of-new-bedford-new-bedford-ma-2740-wk1q9a/index.html,6214,false,6214,866,953,true,1242,true,1935,true,Facility Data Signals,929,true,true,true
facility/brantwood-nh-retirement-center-oxford-nc-27565-1lekpne/index.html,6198,false,6198,868,955,true,1239,true,1934,true,Facility Data Signals,931,true,true,true
facility/braxton-healthcare-center-sutton-wv-26601-1ruacbv/index.html,6065,false,6065,818,905,true,1213,true,1867,true,Facility Data Signals,881,true,true,true
facility/breakwater-commons-rockland-me-4841-15cpxud/index.html,5892,false,5892,788,875,true,1178,true,1808,true,Facility Data Signals,851,true,true,true
facility/breathitt-health-rehabilitation-jackson-ky-41339-1rs6qtu/index.html,6122,false,6122,874,961,true,1224,true,1923,true,Facility Data Signals,937,true,true,true
facility/breckinridge-memorial-nursing-facility-hardinsburg-ky-40143-1qcrteg/index.html,6262,false,6262,913,1000,true,1252,true,1982,true,Facility Data Signals,976,true,true,true
facility/breckinridge-place-morganfield-ky-42437-1f90kb1/index.html,6022,false,6022,813,900,true,1204,true,1854,true,Facility Data Signals,876,true,true,true
facility/breezy-hills-rehab-and-care-center-lakeland-fl-33809-1100cd3/index.html,6131,false,6131,871,958,true,1226,true,1923,true,Facility Data Signals,934,true,true,true
facility/bremerton-trails-post-acute-bremerton-wa-98310-1lnxbii/index.html,6113,false,6113,846,933,true,1222,true,1899,true,Facility Data Signals,909,true,true,true
facility/bremond-nursing-and-rehabilitation-center-bremond-tx-76629-mxs6ii/index.html,6134,false,6134,896,983,true,1226,true,1943,true,Facility Data Signals,959,true,true,true
facility/brendan-house-kalispell-mt-59901-1ix8eiu/index.html,5886,false,5886,773,860,true,1177,true,1795,true,Facility Data Signals,836,true,true,true
facility/brenham-healthcare-center-brenham-tx-77833-mdsxr0/index.html,5950,false,5950,816,903,true,1190,true,1842,true,Facility Data Signals,879,true,true,true
facility/brenham-nursing-and-rehabilitation-center-brenham-tx-77833-1rhyq5m/index.html,6146,false,6146,897,984,true,1229,true,1946,true,Facility Data Signals,960,true,true,true
facility/brent-b-tinnin-manor-ellington-mo-63638-6tw6iq/index.html,5996,false,5996,808,895,true,1199,true,1845,true,Facility Data Signals,871,true,true,true
facility/brentwood-center-for-health-rehabilitation-llc-yarmouth-me-4096-167mqtv/index.html,6279,false,6279,956,1043,true,1255,true,2020,true,Facility Data Signals,1019,true,true,true
facility/brentwood-extended-care-rehab-muskogee-ok-74401-1gj2mb5/index.html,6134,false,6134,871,958,true,1226,true,1923,true,Facility Data Signals,934,true,true,true
facility/brentwood-health-care-center-sagamore-hills-oh-44067-1beyan2/index.html,6130,false,6130,880,967,true,1226,true,1930,true,Facility Data Signals,943,true,true,true
facility/brentwood-health-care-center-santa-monica-ca-90404-1512ana/index.html,6200,false,6200,872,959,true,1240,true,1937,true,Facility Data Signals,935,true,true,true
facility/brentwood-health-center-warwick-ri-2886-ei3040/index.html,6039,false,6039,812,899,true,1207,true,1857,true,Facility Data Signals,875,true,true,true
facility/brentwood-place-four-dallas-tx-75227-vgtkuh/index.html,5890,false,5890,784,871,true,1178,true,1805,true,Facility Data Signals,847,true,true,true
facility/brentwood-place-one-dallas-tx-75227-1mc06e9/index.html,5881,false,5881,780,867,true,1176,true,1800,true,Facility Data Signals,843,true,true,true
facility/brentwood-place-three-dallas-tx-75227-11y8p71/index.html,5905,false,5905,790,877,true,1181,true,1813,true,Facility Data Signals,853,true,true,true
facility/brentwood-place-two-dallas-tx-75227-1e2zr41/index.html,5883,false,5883,780,867,true,1176,true,1800,true,Facility Data Signals,843,true,true,true
facility/brentwood-rehabilitation-and-healthcare-ctr-the-danvers-ma-1923-10ieedg/index.html,6371,false,6371,942,1029,true,1274,true,2027,true,Facility Data Signals,1005,true,true,true
facility/brentwood-terrace-healthcare-and-rehabilitation-paris-tx-75460-a47brw/index.html,6179,false,6179,912,999,true,1235,true,1965,true,Facility Data Signals,975,true,true,true
facility/brethren-care-village-health-care-center-ashland-oh-44805-akqip9/index.html,6112,false,6112,890,977,true,1222,true,1934,true,Facility Data Signals,953,true,true,true
facility/brethren-retirement-community-greenville-oh-45331-lnq0hh/index.html,6059,false,6059,856,943,true,1211,true,1896,true,Facility Data Signals,919,true,true,true
facility/brethren-village-lancaster-pa-17606-iako25/index.html,6010,false,6010,792,879,true,1202,true,1835,true,Facility Data Signals,855,true,true,true
facility/brewer-center-for-health-rehabilitation-llc-brewer-me-4412-15jodva/index.html,6199,false,6199,927,1014,true,1239,true,1981,true,Facility Data Signals,990,true,true,true
facility/brewster-convalescent-center-brewster-oh-44613-vsbusq/index.html,6005,false,6005,837,924,true,1201,true,1870,true,Facility Data Signals,900,true,true,true
facility/brewster-health-center-topeka-ks-66611-261z1o/index.html,5909,false,5909,795,882,true,1181,true,1817,true,Facility Data Signals,858,true,true,true
facility/brewster-village-appleton-wi-54914-1bssy2w/index.html,5944,false,5944,783,870,true,1188,true,1815,true,Facility Data Signals,846,true,true,true
facility/bria-of-belleville-belleville-il-62226-1mfwz1z/index.html,6002,false,6002,806,893,true,1200,true,1845,true,Facility Data Signals,869,true,true,true
facility/bria-of-cahokia-cahokia-il-62206-4p7t1h/index.html,5884,false,5884,769,856,true,1176,true,1792,true,Facility Data Signals,832,true,true,true
facility/bria-of-chicago-heights-south-chicago-height-il-60411-196zei2/index.html,6290,false,6290,901,988,true,1258,true,1978,true,Facility Data Signals,964,true,true,true
facility/bria-of-elmwood-park-elmwood-park-il-60707-i22c7v/index.html,6071,false,6071,829,916,true,1214,true,1877,true,Facility Data Signals,892,true,true,true
facility/bria-of-forest-edge-chicago-il-60620-1a81l83/index.html,5953,false,5953,790,877,true,1190,true,1822,true,Facility Data Signals,853,true,true,true
facility/bria-of-geneva-geneva-il-60134-p2nl9p/index.html,5861,false,5861,757,844,true,1172,true,1777,true,Facility Data Signals,820,true,true,true
facility/bria-of-godfrey-godfrey-il-62035-154zsnw/index.html,5893,false,5893,770,857,true,1178,true,1794,true,Facility Data Signals,833,true,true,true
facility/bria-of-river-oaks-burnham-il-60633-1eeifw1/index.html,5931,false,5931,785,872,true,1186,true,1814,true,Facility Data Signals,848,true,true,true
facility/bria-of-westmont-westmont-il-60559-km5pm3/index.html,5917,false,5917,781,868,true,1183,true,1808,true,Facility Data Signals,844,true,true,true
facility/bria-of-woodriver-wood-river-il-62095-1pso4ew/index.html,5991,false,5991,801,888,true,1198,true,1839,true,Facility Data Signals,864,true,true,true
facility/brian-center-of-alleghany-low-moor-va-24457-h0dmam/index.html,6067,false,6067,826,913,true,1213,true,1874,true,Facility Data Signals,889,true,true,true
facility/brian-center-of-fincastle-fincastle-va-24090-11h3m5j/index.html,6065,false,6065,834,921,true,1213,true,1880,true,Facility Data Signals,897,true,true,true
facility/briar-creek-health-center-charlotte-nc-28210-rhtcu5/index.html,6166,false,6166,839,926,true,1233,true,1904,true,Facility Data Signals,902,true,true,true
facility/briar-hill-health-campus-north-baltimore-oh-45872-1r1hp9t/index.html,6109,false,6109,867,954,true,1221,true,1915,true,Facility Data Signals,930,true,true,true
facility/briar-hill-rest-home-florence-ms-39073-13zkyph/index.html,6022,false,6022,805,892,true,1204,true,1848,true,Facility Data Signals,868,true,true,true
facility/briar-place-nursing-indian-head-park-il-60525-qjtmge/index.html,6139,false,6139,852,939,true,1227,true,1909,true,Facility Data Signals,915,true,true,true
facility/briarcliff-health-center-of-greenville-greenville-tx-75401-ditlbc/index.html,6175,false,6175,902,989,true,1235,true,1956,true,Facility Data Signals,965,true,true,true
facility/briarcliff-health-center-tyler-tx-75701-1yc28gs/index.html,5896,false,5896,798,885,true,1179,true,1817,true,Facility Data Signals,861,true,true,true
facility/briarcliff-health-rehabilitation-center-south-bend-in-46619-1krlbw3/index.html,6279,false,6279,934,1021,true,1255,true,2003,true,Facility Data Signals,997,true,true,true
facility/briarcliff-manor-center-for-rehab-and-nursing-care-briarcliff-manor-ny-10510-1thnc9e/index.html,6526,false,6526,1008,1095,true,1305,true,2111,true,Facility Data Signals,1071,true,true,true
facility/briarcliff-nursing-and-rehabilitation-center-mcallen-tx-78501-h77704/index.html,6177,false,6177,911,998,true,1235,true,1964,true,Facility Data Signals,974,true,true,true
facility/briarcliff-skilled-nursing-facility-carthage-tx-75633-10hnkrl/index.html,6105,false,6105,874,961,true,1221,true,1920,true,Facility Data Signals,937,true,true,true
facility/briarcliffe-manor-johnston-ri-2919-s68xwj/index.html,6002,false,6002,789,876,true,1200,true,1831,true,Facility Data Signals,852,true,true,true
facility/briarcrest-nursing-center-bell-gardens-ca-90201-2551cv/index.html,6167,false,6167,856,943,true,1233,true,1918,true,Facility Data Signals,919,true,true,true
facility/briarfield-at-ashley-circle-youngstown-oh-44515-1rmhf3d/index.html,6036,false,6036,847,934,true,1207,true,1884,true,Facility Data Signals,910,true,true,true
facility/briarfield-manor-youngstown-oh-44515-1q1xlu/index.html,5923,false,5923,791,878,true,1184,true,1817,true,Facility Data Signals,854,true,true,true
facility/briarfield-place-boardman-oh-44512-sejuao/index.html,5855,false,5855,777,864,true,1171,true,1792,true,Facility Data Signals,840,true,true,true
facility/briarwood-at-timber-ridge-issaquah-wa-98027-tvufbk/index.html,6076,false,6076,828,915,true,1215,true,1877,true,Facility Data Signals,891,true,true,true
facility/briarwood-community-living-center-lexington-tn-38351-kfhypp/index.html,6165,false,6165,874,961,true,1233,true,1932,true,Facility Data Signals,937,true,true,true
facility/briarwood-health-care-center-denver-co-80206-f9v8ob/index.html,6009,false,6009,827,914,true,1201,true,1863,true,Facility Data Signals,890,true,true,true
facility/briarwood-health-center-by-harborview-tucker-ga-30084-pc760x/index.html,6110,false,6110,871,958,true,1222,true,1918,true,Facility Data Signals,934,true,true,true
facility/briarwood-healthcare-center-iowa-city-ia-52246-fudhf7/index.html,6013,false,6013,839,926,true,1202,true,1873,true,Facility Data Signals,902,true,true,true
facility/briarwood-nursing-and-rehabilitation-center-inc-little-rock-ar-72205-njxyxa/index.html,6374,false,6374,957,1044,true,1274,true,2040,true,Facility Data Signals,1020,true,true,true
facility/briarwood-nursing-and-rehabilitation-flint-mi-48506-14sydo8/index.html,6105,false,6105,861,948,true,1221,true,1909,true,Facility Data Signals,924,true,true,true
facility/briarwood-rehabilitation-healthcare-center-needham-ma-2492-tx3485/index.html,6338,false,6338,932,1019,true,1267,true,2013,true,Facility Data Signals,995,true,true,true
facility/briarwood-village-coldwater-oh-45828-t05vb0/index.html,5892,false,5892,789,876,true,1178,true,1809,true,Facility Data Signals,852,true,true,true
facility/brickyard-healthcare-bloomington-care-center-bloomington-in-47401-1o6lna7/index.html,6324,false,6324,950,1037,true,1264,true,2024,true,Facility Data Signals,1013,true,true,true
facility/brickyard-healthcare-brandywine-care-center-greenfield-in-46140-1q21iq6/index.html,6289,false,6289,938,1025,true,1257,true,2008,true,Facility Data Signals,1001,true,true,true
facility/brickyard-healthcare-brentwood-care-center-evansville-in-47713-1fc1m3/index.html,6280,false,6280,932,1019,true,1256,true,2001,true,Facility Data Signals,995,true,true,true
facility/brickyard-healthcare-brookview-care-center-indianapolis-in-46219-19qlolv/index.html,6331,false,6331,947,1034,true,1266,true,2023,true,Facility Data Signals,1010,true,true,true
facility/brickyard-healthcare-churchman-care-center-indianapolis-in-46203-16p6311/index.html,6331,false,6331,947,1034,true,1266,true,2023,true,Facility Data Signals,1010,true,true,true
facility/brickyard-healthcare-elkhart-care-center-elkhart-in-46517-js12px/index.html,6187,false,6187,901,988,true,1237,true,1958,true,Facility Data Signals,964,true,true,true
facility/brickyard-healthcare-fountainview-care-center-mishawaka-in-46545-19mcsj1/index.html,6300,false,6300,941,1028,true,1260,true,2012,true,Facility Data Signals,1004,true,true,true
facility/brickyard-healthcare-golden-rule-care-center-richmond-in-47374-1iz3qz1/index.html,6273,false,6273,929,1016,true,1254,true,1997,true,Facility Data Signals,992,true,true,true
facility/brickyard-healthcare-knox-care-center-knox-in-46534-tvg930/index.html,6078,false,6078,865,952,true,1215,true,1907,true,Facility Data Signals,928,true,true,true
facility/brickyard-healthcare-laporte-care-center-la-porte-in-46350-1eppyjz/index.html,6205,false,6205,909,996,true,1241,true,1968,true,Facility Data Signals,972,true,true,true
facility/brickyard-healthcare-lincoln-hills-care-center-tell-city-in-47586-foycni/index.html,6301,false,6301,945,1032,true,1260,true,2016,true,Facility Data Signals,1008,true,true,true
facility/brickyard-healthcare-merrillville-care-center-merrillville-in-46410-e93umx/index.html,6366,false,6366,961,1048,true,1273,true,2042,true,Facility Data Signals,1024,true,true,true
facility/brickyard-healthcare-muncie-care-center-muncie-in-47304-14khf7j/index.html,6151,false,6151,890,977,true,1230,true,1942,true,Facility Data Signals,953,true,true,true
facility/brickyard-healthcare-petersburg-care-center-petersburg-in-47567-1ys4k19/index.html,6289,false,6289,938,1025,true,1257,true,2008,true,Facility Data Signals,1001,true,true,true
facility/brickyard-healthcare-portage-care-center-portage-in-46368-1ad543b/index.html,6184,false,6184,902,989,true,1236,true,1958,true,Facility Data Signals,965,true,true,true
facility/brickyard-healthcare-richmond-care-center-richmond-in-47374-m2p3dd/index.html,6210,false,6210,913,1000,true,1242,true,1972,true,Facility Data Signals,976,true,true,true
facility/brickyard-healthcare-sycamore-village-care-center-kokomo-in-46901-ekvre7/index.html,6265,false,6265,935,1022,true,1253,true,2001,true,Facility Data Signals,998,true,true,true
facility/brickyard-healthcare-terrace-care-center-la-porte-in-46350-5bxxee/index.html,6206,false,6206,908,995,true,1241,true,1967,true,Facility Data Signals,971,true,true,true
facility/brickyard-healthcare-twelfth-street-care-center-mishawaka-in-46544-9eao6y/index.html,6317,false,6317,950,1037,true,1263,true,2023,true,Facility Data Signals,1013,true,true,true
facility/brickyard-healthcare-valparaiso-care-center-valparaiso-in-46383-1ctwdi4/index.html,6287,false,6287,938,1025,true,1257,true,2007,true,Facility Data Signals,1001,true,true,true
facility/brickyard-healthcare-willow-springs-care-center-indianapolis-in-46260-13jloi2/index.html,6397,false,6397,972,1059,true,1279,true,2057,true,Facility Data Signals,1035,true,true,true
facility/brickyard-healthcare-woodbridge-care-center-evansville-in-47710-1jox37u/index.html,6291,false,6291,938,1025,true,1258,true,2008,true,Facility Data Signals,1001,true,true,true
facility/brickyard-healthcare-woodlands-care-center-newburgh-in-47630-14vzs1n/index.html,6229,false,6229,919,1006,true,1245,true,1981,true,Facility Data Signals,982,true,true,true
facility/bride-brook-rehabilitation-nursing-center-niantic-ct-6357-1gnofvl/index.html,6287,false,6287,926,1013,true,1257,true,1998,true,Facility Data Signals,989,true,true,true
facility/bridge-crest-post-acute-vancouver-wa-98663-gayhtr/index.html,6092,false,6092,825,912,true,1218,true,1878,true,Facility Data Signals,888,true,true,true
facility/bridge-view-nursing-home-whitestone-ny-11357-24cc2v/index.html,6059,false,6059,835,922,true,1211,true,1879,true,Facility Data Signals,898,true,true,true
facility/bridgecrest-rehabilitation-suites-houston-tx-77049-rd3yze/index.html,6055,false,6055,856,943,true,1211,true,1895,true,Facility Data Signals,919,true,true,true
facility/bridgepoint-sub-acute-rehab-national-harborside-washington-dc-20032-1ip3wfl/index.html,6325,false,6325,969,1056,true,1265,true,2040,true,Facility Data Signals,1032,true,true,true
facility/bridgepoint-subacute-and-rehab-capitol-hill-washington-dc-20002-5eb1gq/index.html,6190,false,6190,924,1011,true,1238,true,1977,true,Facility Data Signals,987,true,true,true
facility/bridgepointe-health-campus-vincennes-in-47591-mgklu0/index.html,6045,false,6045,837,924,true,1209,true,1878,true,Facility Data Signals,900,true,true,true
facility/bridgeport-health-care-center-portsmouth-oh-45662-1sqmzk8/index.html,6058,false,6058,857,944,true,1211,true,1897,true,Facility Data Signals,920,true,true,true
facility/bridgeport-healthcare-center-bridgeport-wv-26330-416fn1/index.html,6202,false,6202,860,947,true,1240,true,1928,true,Facility Data Signals,923,true,true,true
facility/bridges-to-home-shoreline-wa-98133-tgx1he/index.html,5966,false,5966,785,872,true,1193,true,1821,true,Facility Data Signals,848,true,true,true
facility/bridgetown-nursing-and-rehabilitation-centre-cheviot-oh-45211-14sjjtj/index.html,6175,false,6175,911,998,true,1235,true,1963,true,Facility Data Signals,974,true,true,true
facility/bridgeview-center-ormond-beach-fl-32174-1bicq25/index.html,6021,false,6021,814,901,true,1204,true,1855,true,Facility Data Signals,877,true,true,true
facility/bridgeview-estates-twin-falls-id-83301-1yddjol/index.html,5965,false,5965,803,890,true,1193,true,1835,true,Facility Data Signals,866,true,true,true
facility/bridgeview-post-acute-yuba-city-ca-95991-1ptewek/index.html,6033,false,6033,816,903,true,1206,true,1859,true,Facility Data Signals,879,true,true,true
facility/bridgeville-rehabilitation-care-center-bridgeville-pa-15017-gdtywp/index.html,6374,false,6374,940,1027,true,1274,true,2026,true,Facility Data Signals,1003,true,true,true
facility/bridgewalk-on-harden-health-and-rehabilitation-ll-lakeland-fl-33803-oraj4u/index.html,6317,false,6317,949,1036,true,1263,true,2022,true,Facility Data Signals,1012,true,true,true
facility/bridgewater-center-for-rehab-nursing-l-l-c-binghamton-ny-13902-9nv4ds/index.html,6331,false,6331,949,1036,true,1266,true,2025,true,Facility Data Signals,1012,true,true,true
facility/bridgewater-healthcare-center-carmel-in-46033-1hi3ny0/index.html,6015,false,6015,832,919,true,1203,true,1868,true,Facility Data Signals,895,true,true,true
facility/bridgewater-home-inc-bridgewater-va-22812-14p81rp/index.html,6080,false,6080,835,922,true,1216,true,1884,true,Facility Data Signals,898,true,true,true
facility/bridgewater-park-health-rehabilitation-center-ocala-fl-34481-1nyv9q0/index.html,6244,false,6244,929,1016,true,1248,true,1992,true,Facility Data Signals,992,true,true,true
facility/bridgeway-care-and-rehab-center-at-bridgewater-bridgewater-nj-8807-13k81ip/index.html,6372,false,6372,954,1041,true,1274,true,2037,true,Facility Data Signals,1017,true,true,true
facility/bridgeway-care-and-rehab-center-at-hillsborough-hillsborough-nj-8844-mx439e/index.html,6410,false,6410,965,1052,true,1282,true,2054,true,Facility Data Signals,1028,true,true,true
facility/bridgeway-senior-living-bensenville-il-60106-1cmdjvw/index.html,6081,false,6081,838,925,true,1216,true,1886,true,Facility Data Signals,901,true,true,true
facility/bridgewood-health-care-center-kansas-city-mo-64131-1yq6vp3/index.html,6139,false,6139,868,955,true,1227,true,1922,true,Facility Data Signals,931,true,true,true
facility/bridgewood-post-acute-sacramento-ca-95824-gbyqnt/index.html,6065,false,6065,822,909,true,1213,true,1870,true,Facility Data Signals,885,true,true,true
facility/brier-oak-on-sunset-los-angeles-ca-90027-1tvkjbw/index.html,6061,false,6061,820,907,true,1212,true,1868,true,Facility Data Signals,883,true,true,true
